证券代码,证券简称,机构名称,证券类别,上市日期,上市地点,正常上市,摘牌日期,ISIN代码,英文名称,英文简称,成立日期,注册资本,法定代表人,主营业务,经营范围,公司简介,省份,城市,注册地址,办公地址,邮编,公司电话,公司传真,公司电子邮件地址,公司网站,证监会一级行业名称,证监会二级行业名称,申万行业一级名称,申万行业二级名称,申万行业三级名称,董事长,独立董事,总经理,董事会秘书,董秘电话,董秘传真,董秘邮箱,证券事务代表,会计师事务所,律师事务所
603968,醋化股份,南通醋酸化工股份有限公司,A股,2015-05-18,上交所,正常上市,,CNE1000025Q3,"Nantong Acetic Acid Chemical Co., Ltd.",Nantong Acetic Acid,2001-05-28,20448.0,庆九,醋酸衍生物、吡啶衍生物为主体的高端专用精细化学品的研发、生产和销售。,许可经营项目：危险化学品（按安监局设立批准书核定的范围和期限经营）、饲料添加剂的生产。一般经营项目：生产、销售基本有机化工原料、医药中间体、染料及染料中间体、食品添加剂，经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件，经营本企业自产产品及技术的出口业务；代理出口将本企业自行研制开发的技术转让给其他企业所生产的产品；经营本企业生产、科研所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务；经营进料加工和“三来一补业务”；国内劳务派遣；饲料添加剂的销售。,2001年3月30日，经江苏省人民政府苏政复[2001]52号《省政府关于同意设立南通醋酸化工股份有限公司的批复》的批准，南通精华集团有限公司作为主发起人，联合南通天生港电力投资服务有限公司、江苏省能源物资总公司、南通燃料股份有限公司、南通大伦化工有限公司以及徐祥焕等9位自然人共同发起设立南通醋酸化工股份有限公司。2001年5月28日，醋酸化工在江苏省工商行政管理局登记注册，领取了注册号为3200001105145的企业法人营业执照。,江苏,南通市,江苏省南通经济技术开发区江山路968号,江苏省南通经济技术开发区江山路968号,226009,0513-68091213,0513-68091213,aac@ntacf.com,www.ntacf.com,制造业,化学原料和化学制品制造业,化工,化学制品,其他化学制品,庆九,王宝荣,丁彩峰,俞新南,0513-68091213,0513-68091213,aac@ntacf.com,唐霞,致同会计师事务所(特殊普通合伙),北京市金杜律师事务所
603969,银龙股份,天津银龙预应力材料股份有限公司,A股,2015-02-27,上交所,正常上市,,CNE100002185,"Silvery Dragon Prestressed Materials Co., Ltd. Tianjin",Silvery Dragon,1998-03-17,84100.0,谢志峰,预应力混凝土用钢材的研发、生产和销售。,钢丝、钢棒、钢筋、钢绞线、无粘结钢棒、钢绞线，镀覆钢丝、钢绞线金属材料的加工制造、研发、销售及检测咨询服务；模具、锚具、本企业生产过程中相关机械设备的加工制造、研发设计及销售；用于本企业产品生产的盘条、本企业产成品在下游应用中的技术研发；货物及技术进出口业务（国家限定公司经营和禁止进口的商品除外）；金属材料、机械设备、建筑材料、水泥制品、木材、木制品、电信线路器材批发兼零售；提供吊装、搬倒服务；劳务服务（以上经营范围涉及行业许可的凭许可证件，在有效期内经营，国家有专项专营规定的按规定办理）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"银龙有限成立于1998年3月17日。银龙股份是以2011年4月30日经审计的银龙有限净资产为依据，整体变更设立的股份有限公司。2011年8月3日，发行人在天津市工商行政管理局办理完毕注册登记手续，领取了注册号为120000000015247号的企业法人营业执照，注册资本15,000万元。",天津,天津市,天津市北辰区双源工业区双江道62号,天津市北辰区双源工业区双江道62号,300400,022-26983538,022-26983575,dsh@yinlong.com,www.yinlong.com,制造业,金属制品业,机械设备,金属制品,金属制品,谢志峰,"张跃进,任润堂,马培香",谢志峰,谢志礼,022-26983538,022-26983575,dsh@yinlong.com,谢志礼,大华会计师事务所(特殊普通合伙),北京市中伦律师事务所
603970,中农立华,中农立华生物科技股份有限公司,A股,2017-11-16,上交所,正常上市,,CNE100002TN4,"Sino-agri Leading Biosciences Co., Ltd.",Sino-agri Leading,2009-04-08,19200.0096,苏毅,农药流通服务业务、植保技术服务业务和植保机械供应业务。,技术开发、技术转让、技术咨询、技术服务；销售农药（危险化学品除外）、生物刺激素、土壤改良剂、农药机械、植保机械、饲料添加剂、水溶肥料、有机肥料；货物进出口、技术进出口、代理进出口；其他危险化学品127种、详见附表《中农立华生物科技股份有限公司申请经营危险化学品范围明细》（危险化学品经营许可证有效期至2021年03月18日）；销售农作物种子。（企业依法自主选择经营项目，开展经营活动；销售农作物种子以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,"中农集团、佛山益隆、信达兴、红太阳、浙江金泰和中农利成于2009年3月6日签署《中农立华生物科技股份有限公司出资协议书》，一致同意以现金出资发起设立中农立华，同日，公司召开了第一次股东大会。2009年4月8日，北京市工商局向发行人核发了《企业法人营业执照》，注册资本为8,000万元。",北京,北京市,北京市西城区宣武门外大街甲1号九层912室,北京市西城区宣武门外大街甲1号九层912室,100052,010-59337358,010-59337389,sal@sino-agri-sal.com,www.sino-agri-sal.com,批发和零售业,批发业,化工,化学制品,农药,苏毅,吴学民,苏毅,黄柏集,010-5933 7358,010-5933 7389,sal@sino-agri-sal.com,,天职国际会计师事务所(特殊普通合伙),北京市君泽君律师事务所
603976,正川股份,重庆正川医药包装材料股份有限公司,A股,2017-08-22,上交所,正常上市,,CNE100002W50,"Chongqing Zhengchuan Pharmaceutical Packaging Co., Ltd.",Zhengchuan,1989-10-27,15120.0,邓勇,药用玻璃管制瓶等药用包装材料的研发、生产和销售。,制造、加工、销售：锁口瓶，药用玻璃瓶，瓶盖，塑料制品，玻璃仪器及制品，医药包装技术服务；货物进出口。[经营范围中属于法律、行政法规禁止的不得经营；法律、行政法规规定须经批准的项目，应当依法经过批准后方可经营]**,"公司系正川有限整体变更设立的股份有限公司，公司前身为成立于1989年的滩口玻璃厂，由邓正川、艾远芳及其家庭成员创办，系挂靠集体企业，其中集体资产已于1995年10月退出。1997年9月，重庆市北碚区乡镇企业管理局出具《关于同意成立重庆正川玻璃有限公司的批复》（碚乡镇企（1997）137号文），同意在原滩口玻璃厂的基础上成立重庆正川玻璃有限公司。1997年10月27日，重庆渝碚会计师事务所对滩口玻璃厂进行评估并出具渝碚会所评字（1997）第89号《资产评估报告》，截止1997年9月30日，评估结果为净资产1,796万元。1997年11月5日，重庆市北碚区人民政府镇乡村企业资产管理办公室出具《关于重庆市滩口玻璃厂资产评估确认通知》（碚府企办（1997）55号），确认滩口玻璃厂中的集体资产已于1995年10月退出，滩口玻璃厂经评估的净资产为1,796万元。1997年11月3日，重庆渝碚会计师事务所出具渝碚会验字（1997）第132号《验资报告》，重庆市正川玻璃有限公司实收资本1,000万元。重庆市工商行政管理局颁发了注册号为20322586-7的《企业法人营业执照》。2013年10月18日在重庆市工商行  政管理局北碚区分局注册登记，注册号为500109000014539。",重庆,重庆市,重庆市北碚区龙凤桥街道正川玻璃工业园,重庆市北碚区龙凤桥街道正川玻璃工业园,400700,023-68349898,023-68349866,zczq@cqzcjt.com,www.cqzcjt.com,制造业,医药制造业,医药生物,医疗器械,医疗器械,邓勇,"刘伟,李豫湘,盘莉红",邓勇,费世平,023-68349898,023-68349866,zczq@cqzcjt.com,刘茜微,天健会计师事务所(特殊普通合伙),国浩律师(上海)事务所
603977,国泰集团,江西国泰集团股份有限公司,A股,2016-11-11,上交所,正常上市,,CNE100003092,"Jiangxi Guotai Group Co., Ltd.",Guotai Group,2006-12-08,55158.1577,董家辉,民用爆破器材的研发、生产、销售及爆破服务,民用爆炸物品生产；设备制造；民用爆炸物品开发、销售、运输（按相关管理部门许可的范围经营）；培训咨询；民爆器材行业的投资及管理；货物的进出口业务；技术、服务进出口；代理进出口；爆破项目设计施工业务及技术咨询服务，租赁服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"江西国泰民爆器材股份有限公司系经原国防科学技术工业委员会民爆器材监督管理局批复（委爆字[2006]109号），由军工资产、江钨有限、鑫安化工以货币出资共同发起设立，于2006年12月8日在江西省工商行政管理局注册成立，成立时注册资本为1,000.00万元。自设立以来经过多年发展以及公司对江西省内发起人名下民爆资产的整合，公司业务规模不断扩大，截至2012年5月前，公司名下已有新余国泰、吉安国泰、赣州国泰、抚州国泰、宜丰国泰、五洲爆破等多家子公司，为适应公司业务规模的变化，实现公司爆破服务一体化的战略规划，突出公司集团化管理模式，形成紧密的集团公司架构，2012年5月9日，经江西省工商行政管理局核准，江西国泰民爆器材股份有限公司更名为江西国泰民爆集团股份有限公司。",江西,南昌市,江西省南昌市南昌高新技术产业开发区高新大道699号,江西省南昌市高新大道699号,330096,0791-88119816,0791-88115785,gtirm@jxgtjtgw.com,www.jxgtmb.com,制造业,化学原料和化学制品制造业,化工,化学制品,民爆用品,董家辉,"汪志刚,柳习科,李汉国",熊旭晴,何骥,0791-88119816,0791-88119816,gtirm@jxgtjtgw.com,杨洁芸,大华会计师事务所(特殊普通合伙),湖南启元律师事务所
603978,深圳新星,深圳市新星轻合金材料股份有限公司,A股,2017-08-07,上交所,正常上市,,CNE100002WG2,"Shenzhen Sunxing Light Alloys Materials Co., Ltd.",Shenzhensunxing,1992-07-23,16000.0,陈学敏,铝晶粒细化剂的研发、生产和销售。,生产经营有色金属复合材料、新型合金材料及铝型材处理剂(不含易燃、易爆、剧毒危险化学物品)；机电装备研发、制造、销售；投资兴办实业(具体项目另行申报)；国内贸易，货物及技术进出口；普通货运。,"2011年9月7日，新星化工冶金材料（深圳）有限公司31名股东作为股份公司发起人股东签署了《发起人协议》。2011年9月8日，全体发起人召开了股份公司创立大会，并签署了《深圳市新星轻合金材料股份有限公司创立大会决议》，一致通过了《关于创立深圳市新星轻合金材料股份有限公司的议案》，同意新星化工整体变更为股份公司。根据天职国际出具的天职深ZH[2011]678号审计报告，新星化工以截至2011年7月31日经审计的净资产18,902.26万元为基数折为股本6,000万元，整体变更为股份有限公司。2011年9月28日，深圳市新星轻合金材料股份有限公司取得深圳市市场监督管理局颁发的注册号为440301501133616的《企业法人营业执照》，2016年6月2日，发行人取得了深圳市市场监督管理局颁发的统一社会信用代码为91440300618888515F的《营业执照》，注册资本人民币6,000万元。天职国际于2011年9月10日出具的天职深ZH[2011]693号《验资报告》已对上述出资进行了验证。",广东,深圳市,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,518106,0755-29891365,0755-29891364,Stalloys@163.com,www.stalloys.com,制造业,有色金属冶炼和压延加工业,有色金属,金属非金属新材料,金属新材料,陈学敏,"贺志勇,宋顺方,林志伟",陈学敏,周志,0755-29891365,0755-29891364,Stalloys@163.com,,天职国际会计师事务所(特殊普通合伙),北京市盈科(深圳)律师事务所
603979,金诚信,金诚信矿业管理股份有限公司,A股,2015-06-30,上交所,正常上市,,CNE1000022P2,"Jchx Mining Management Co., Ltd.",Jchx,2008-01-07,58340.8432,王青海,集有色金属矿山、黑色金属矿山及化工矿山工程建设与采矿运营管理、矿山设计与技术研发等业务为一体的专业性管理服务企业。,承包与其实力、规模、业绩相适应的国外工程项目；对外派遣实施上述境外工程所需的劳务人员；矿业管理、为矿山企业提供采矿委托管理服务；工程勘察设计；工程项目管理；工程造价咨询；工程技术咨询；工程预算、审计；矿业技术研究开发、技术转让；承包工程；销售、维修矿业无轨采、运、装矿业设备；机械设备租赁；货物进出口、技术进出口、代理进出口；建设工程咨询；矿产勘探。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,"本公司系由金诚信有限整体变更设立的股份有限公司。经金诚信有限股东会决议同意，并经金诚信有限全体股东作为发起人签署《金诚信矿业管理股份有限公司发起人协议》，金诚信有限以2011年3月31日为基准日，以经中瑞岳华出具的《审计报告》（中瑞岳华专审字[2011]第1246号）审计的账面净资产值624,998,686.66元（不含安全专项储备5,621,529.40元）折合为股份公司股本总额280,000,000.00股（每股面值为1.00元，其余计入公司的资本公积），金诚信有限整体变更为股份有限公司。2011年5月5日，中瑞岳华出具《验资报告》（中瑞岳华验字[2011]第086号），审验本公司整体变更时的注册资本28,000.00万元已由各发起人按各自持股比例足额缴纳。同日，本公司召开创立大会暨第一次股东大会。2011年5月9日，公司在北京市工商局完成注册登记，并领取了注册号为110000450040030的《企业法人营业执照》。",北京,北京市,北京市密云区经济开发区水源西路28号院1号楼101室,北京市丰台区育仁南路3号院3号楼10层,100070,010-82561878,010-82561878,jchxsl@jchxmc.com,www.jchxmc.com,采矿业,开采辅助活动,采掘,采掘服务,其他采掘服务,王青海,"宋衍蘅,张建良,穆铁虎",王心宇,吴邦富,010-82561878,010-82561878,jchxsl@jchxmc.com,王立东,中汇会计师事务所(特殊普通合伙),北京国枫律师事务所
603980,吉华集团,浙江吉华集团股份有限公司,A股,2017-06-15,上交所,正常上市,,CNE100002WY5,"Zhejiang Jihua Co., Ltd.",Jihua Group,2003-08-15,70000.0,邵辉,染料、染料中间体及其他化工产品的研发、生产和销售。,实业投资；机电设备、金属材料、五金交电、日用百货、化工产品及原料（不含危险品）、化肥的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"浙江吉华集团股份有限公司系由浙江吉华集团有限公司于2012年2月整体变更设立。吉华有限以经审计的2011年11月30日净资产296,782,035.96元（根据立信会计师事务所出具的信会师报字[2012]第110117号《审计报告》），按照1:0.6739的比例，折股为200,000,000股，折股溢价部分计入资本公积。2012年2月20日，立信会计师事务所有限出具了信会师报字[2012]第110234号《验资报告》对此次整体变更的出资情况进行了验证。2012年2月28日，股份公司在浙江省工商行政管理局完成公司设立登记，领取了注册号为330000000060861的《企业法人营业执照》。",浙江,杭州市,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省杭州市萧山区临江工业园新世纪大道1766号,311234,0571-22898090,0571-22898600,jhgroup@jihuadyes.com,www.jihuadyes.com,制造业,化学原料和化学制品制造业,化工,化学制品,纺织化学用品,邵辉,"田利明,来兴扬,徐勤玲",杨泉明,殷健,0571-22898090,0571-22898600,jhgroup@jihuadyes.com,沈迪利,天健会计师事务所(特殊普通合伙),江苏世纪同仁律师事务所
603982,泉峰汽车,南京泉峰汽车精密技术股份有限公司,A股,2019-05-22,上交所,正常上市,,CNE100003LD0,"Nanjing Chervon Auto Precision Technology Co., Ltd.",Chervon Auto,2012-03-19,20153.24,潘龙泉,汽车关键零部件的研发、生产、销售。,一般项目：汽车零部件研发；汽车零部件及配件制造；轴承、齿轮和传动部件制造；轴承、齿轮和传动部件销售；齿轮及齿轮减、变速箱制造；齿轮及齿轮减、变速箱销售；新能源汽车电附件销售；电机及其控制系统研发；电机制造；工程和技术研究和试验发展；导航、测绘、气象及海洋专用仪器制造；导航、测绘、气象及海洋专用仪器销售；模具制造；家用电器制造；家用电器零配件销售；非居住房地产租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,"泉峰汽车是由泉峰有限于2016年11月23日依法以整体变更方式设立的股份有限公司。泉峰汽车设立时，其股本总额以经德勤审计（德师报（审）字(16)第S0278号）的截至2016年5月31日净资产账面价值501,111,530元，按照1:0.2395的折股比例，折为120,000,000股，每股面值1元。2016年10月21日，各发起人召开股份公司创立大会暨第一次股东大会，一致同意变更设立南京泉峰汽车精密技术股份有限公司。2016年11月23日，泉峰汽车取得了南京市工商行政管理局核发的《营业执照》（统一社会信用代码为91320115589429458D)，公司注册资本为12,000万元。",江苏,南京市,江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),江苏省南京市江宁区秣陵街道将军大道159号(江宁开发区),210006,025-84998999,025-52786586,ir@chervonauto.com,www.chervonauto.com,制造业,汽车制造业,汽车,汽车零部件,汽车零部件,潘龙泉,"冯辕,张逸民,吕伟",邓凌曲,刘志文,025-84998999,025-52786586,ir@chervonauto.com,戴伟伟,德勤华永会计师事务所(特殊普通合伙),北京市嘉源律师事务所
603983,丸美股份,广东丸美生物技术股份有限公司,A股,2019-07-25,上交所,正常上市,,CNE100003M51,"Guangdong Marubi Biotechnology Co., Ltd.",Marubi,2002-04-02,40100.0,孙怀庆,各类化妆品的研发、设计、生产、销售及服务。,化妆品制造；化妆品及卫生用品批发；化妆品及卫生用品零售；生物技术开发服务（我国稀有和特有的珍贵优良品种，国家保护的原产于我国的野生动、植物资源开发除外）；生物技术咨询、交流服务（我国稀有和特有的珍贵优良品种，国家保护的原产于我国的野生动、植物资源开发除外）；生物技术推广服务（我国稀有和特有的珍贵优良品种，国家保护的原产于我国的野生动、植物资源开发除外）；生物技术转让服务（我国稀有和特有的珍贵优良品种，国家保护的原产于我国的野生动、植物资源开发除外）；食品科学技术研究服务；货物进出口(涉及外资准入特别管理规定和许可审批的商品除外)；技术进出口；商品批发贸易（涉及外资准入特别管理规定和许可审批的商品除外）；商品零售贸易(涉及外资准入特别管理规定和许可审批的商品除外)；非许可类医疗器械经营；预包装食品批发；预包装食品零售。,"丸美股份是由广州佳禾整体变更设立而来，广州佳禾以截至2011年11月30日经正中珠江出具的《审计报告》（广会所审字[2011]第11001990058号）审计的公司净资产94,817,836.04元作为折股依据，按1:0.8437的比例折合为股本8,000万股（每股面值为1.00元），折股后的净资产余额14,817,836.04元计入股份公司资本公积。2012年2月22日，广州佳禾在广州市工商行政管理局办理了变更登记，整体变更为广东丸美生物技术股份有限公司，并领取了的《营业执照》（注册号440106000253625），注册资本8,000万元。",广东,广州市,广东省广州高新技术产业开发区科学城伴河路92号2号楼,广东省广州高新技术产业开发区科学城伴河路92号2号楼,510000,020-66378666,020-66378600,securities@marubi.cn,www.marubi.cn,制造业,化学原料和化学制品制造业,化工,化学制品,日用化学产品,孙怀庆,"姬恒领,毕亚林,秦昕",孙怀庆,孙怀庆(代),020-66378666,020-66378600,securities@marubi.cn,,华兴会计师事务所(特殊普通合伙),广东信达律师事务所
603985,恒润股份,江阴市恒润重工股份有限公司,A股,2017-05-05,上交所,正常上市,,CNE100002XL0,"Jiangyin Hengrun Heavy Industries Co., Ltd.",Hengrun,2003-07-30,20384.0,承立新,辗制环形锻件、锻制法兰及其他自由锻件等产品的研发、生产和销售。,生产、加工锻件、不锈钢法兰盘、碳钢法兰盘、机械零部件；铝合金、镁合金产品的研发、生产；普通货物道路运输。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"发行人系根据江苏省商务厅《关于同意江阴市恒润法兰有限公司变更为外商投资股份有限公司的批复》（苏商资【2011】899号），由江阴市恒润法兰有限公司整体变更设立的股份有限公司。2011年7月11日，恒润有限全体股东作为发起人签署《关于设立江阴市恒润重工股份有限公司之发起人协议》，一致同意将恒润有限以截至2011年4月30日经深圳市鹏城会计师事务所有限公司审计的净资产196,416,311.13元折合为6,000万股，每股面值1元，差额136,416,311.13元计入资本公积。2011年7月18日，发行人取得《中华人民共和国外商投资企业批准证书》（商外资苏府资字【2004】55636号）。2011年8月30日，发行人在无锡工商行政管理局完成工商变更手续，并领取了变更后的《企业法人营业执照》（注册号为320281400003897）。",江苏,无锡市,江苏省江阴市周庄镇欧洲工业园A区,江苏省江阴市周庄镇欧洲工业园A区,214400,0510-80121156,0510-80121156,zhujie@hrflanges.com,www.hrflanges.com,制造业,金属制品业,机械设备,通用机械,机械基础件,承立新,"仇如愚,鲁晓冬",承立新,朱杰,0510-80121156,0510-80121156,zhujie@hrflanges.com,张丽华,立信会计师事务所(特殊普通合伙),远闻(上海)律师事务所
603986,兆易创新,北京兆易创新科技股份有限公司,A股,2016-08-18,上交所,正常上市,,CNE1000030S9,Giga Device Semiconductor (Beijing) Inc.,Giga Device,2005-04-06,47162.6671,何卫,闪存芯片及其衍生产品的研发、技术支持和销售。,微电子产品、计算机软硬件、计算机系统集成、电信设备、手持移动终端的研发；委托加工生产、销售自行研发的产品；技术转让、技术服务；货物进出口、技术进出口、代理进出口。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,"本公司系由北京兆易创新科技有限公司整体变更设立。经2012年12月19日发起人创立大会批准，兆易有限原有股东作为发起人，以兆易有限截至2012年9月30日经审计的净资产245,566,077.10元中的7,500万元折为股份公司的股份共计7,500万股，每股面值1元，其余转为资本公积金的方式整体变更为股份有限公司。2012年11月8日，中瑞岳华对发起人上述股份制改制情况进行审验并出具了中瑞岳华验字[2012]第0315号《验资报告》。2012年12月28日，发行人在北京工商局办理完成工商变更登记手续。",北京,北京市,北京市海淀区学院路30号科大天工大厦A座12层01-15室,北京市海淀区学院路30号科大天工大厦A座12层01-15室,100083,010-82881768,010-82263370,investor@gigadevice.com,www.gigadevice.com,制造业,计算机、通信和其他电子设备制造业,电子,半导体,集成电路,朱一明,"张克东,梁上上,王志华",,李红,010-82263369,010-82263370,investor@gigadevice.com,王中华,中兴华会计师事务所(特殊普通合伙),北京市中伦律师事务所
603987,康德莱,上海康德莱企业发展集团股份有限公司,A股,2016-11-21,上交所,正常上市,,CNE100003076,"Shanghai Kindly Enterprise Development Group Co., Ltd.",Kindly,1998-07-01,44160.9,张维鑫,医用穿刺器械的研发、生产和销售。,实业投资、资产管理；国内贸易（除专项审批项目）；电子产品、机械成套、金属材料、计算机软硬件、高新技术产品的科研、开发、加工、生产；医用高分子材料及制品、卫生材料及敷料、塑料制品、金属管的制造、销售，生产、销售一次性输血、输液器具、一次性注射器械，销售一次性使用血管内导管，麻醉用导管；进出口（外经贸委批准范围内）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,"本公司系由上海康德莱企业发展集团有限公司依法整体变更设立。康德莱有限整体变更为股份公司，是以截至2010年11月30日由立信会计师出具的“信会师报字（2010）第25791号”《审计报告》确定的公司净资产303,559,662.18元为基准，按1：0.5195的比例折合15,769万股，康德莱有限股东按原出资比例享有股权，净资产大于股本的部分145,869,662.18元计入资本公积。2011年1月25日，立信会计师为康德莱有限整体变更设立出具了“信会师报字（2011）第10260号”《验资报告》。2011年1月28日，公司于上海市工商行政管理局完成了工商登记注册手续，并领取了注册号为310000000063412《企业法人营业执照》。",上海,上海市,上海市嘉定区高潮路658号1幢2楼,上海市嘉定区高潮路658号1幢2楼,201803,021-69113502,021-69113503,kdl@kdlchina.net,www.kdlchina.cn,制造业,专用设备制造业,医药生物,医疗器械,医疗器械,张宪淼,"邵军,孙玉文,窦锋昌",张维鑫,顾佳俊,021-69113502,021-69113503,dm@kdlchina.net,孙哲,立信会计师事务所(特殊普通合伙),德恒(北京)律师事务所
603988,中电电机,中电电机股份有限公司,A股,2014-11-04,上交所,正常上市,,CNE100001VD3,"SEC Electric Machinery Co., Ltd.",SEC Electric Machinery,2003-04-08,23520.0,王建裕,大中型交、直流电机的研发设计、生产和销售。,交直流电动机、发电机及机组、变压器、变频器、电气控制系统的研发设计、制造、加工、销售及服务；木包装箱的销售；普通货运；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止的商品及技术除外）。,本公司系由无锡中电整体变更设立的股份有限公司。公司作为一家生产、制造大中型电机的民营企业，多类产品打破了大型国有企业垄断的局面，公司的研发设计、制造、检测能力处于行业前列。根据中国电器工业协会中小型电机分会统计，2013年，公司直流电机产量位于行业骨干企业第四位，大中型交流高压电机产量位于行业骨干企业第十四位。,江苏,无锡市,江苏省无锡市高浪东路777号,江苏省无锡市高浪东路777号,214131,0510-85628128,0510-85628999,business@sec-motor.com,www.sec-motor.com,制造业,电气机械和器材制造业,电气设备,电机,电机,熊小兵,"王海霞,黄益建,陈伟华",王建裕,刘锴,0510-85628128,0510-85628999,liuk@sec-motor.com,张少静,天健会计师事务所(特殊普通合伙),北京市金杜律师事务所
603989,艾华集团,湖南艾华集团股份有限公司,A股,2015-05-15,上交所,正常上市,,CNE1000025P5,"Hunan Aihua Group Co., Ltd.",Aihua Group,1993-12-29,39616.5141,艾立华,铝电解电容器、铝箔的生产与销售；生产电容器的设备制造；对外投资。,铝电解电容器、铝箔的生产与销售；生产电容器的设备制造；对外投资。,"本公司是由资江电子公司以2009年8月31日经审计的净资产按1:0.67的比例进行折股，整体变更设立的股份有限公司。发起人为艾华投资及自然人王安安。发行人设立时股份总数为10,600万股，每股面值1元。2009年11月12日，天职国际为艾华集团设立出具了天职湘核字[2009]398号《验资报告》。艾华集团于2009年11月17日在益阳市工商行政管理局领取了注册号为430900000003926号的《企业法人营业执照》，注册资本为10,600万元。",湖南,益阳市,湖南省益阳市桃花仑东路（紫竹路南侧）,湖南省益阳市桃花仑东路（紫竹路南侧）,413000,0737-6183891,0737-4688205,aihua@aihuaglobal.com,www.aihuaglobal.com,制造业,计算机、通信和其他电子设备制造业,电子,元件,被动元件,艾立华,"古群,熊翔,徐莉萍",艾亮,艾燕,0737-6183891,0737-4688205,ay@aihuaglobal.com,杨湘,天职国际会计师事务所(特殊普通合伙),湖南启元律师事务所
603990,麦迪科技,苏州麦迪斯顿医疗科技股份有限公司,A股,2016-12-08,上交所,正常上市,,CNE100002ZY8,"Suzhou MedicalSystem Technology Co., Ltd.",MedicalSystem Technology,2009-08-14,16546.3488,翁康,提供临床医疗管理信息系统(CIS)系列应用软件产品和临床信息化整体解决方案。,研发医疗器械、计算机软硬件及通信技术，医用机器人导航系统，微创手术平台系统，机电一体化产品；提供计算机系统集成、信息网络及数据处理的技术服务、技术咨询、技术转让；建筑智能化、净化工程的设计、施工及工程咨询；组装生产微型计算机；销售本公司自主研发生产的产品；从事医疗器械、计算机软硬件、电子产品的批发、进出口、佣金代理（拍卖除外）、自有房屋租赁及相关业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"公司是由苏州麦迪斯顿医疗科技有限公司整体变更设立的股份有限公司。2012年9月10日，麦迪斯顿有限董事会通过决议，同意麦迪斯顿有限以经立信审计的截至2012年7月31日的净资产值为基础折股，整体变更设立为股份有限公司。变更后的股份有限公司股本总额为60,000,000股，每股面值为人民币1元，发起人按照各自在麦迪斯顿有限的出资比例持有股份公司相应数额的股份，净资产超过股本总额的部分计入资本公积。2012年10月29日，公司在江苏省工商行政管理局办理完成工商登记，领取了注册号为320594000141931的《企业法人营业执照》。2013年1月23日，江苏省人民政府国有资产监督管理委员会核发《关于苏州麦迪斯顿医疗科技股份有限公司国有股权管理有关事项的批复》（苏国资复[2013]12号），同意苏州市国资委关于发行人的国有股权管理方案。",江苏,苏州市,江苏省苏州工业园区归家巷222号,江苏省苏州工业园区金鸡湖大道1355号国际科技园内7A单元,215021,0512-62621268,0512-62621268,Suzhoumedi001@medicalsystem.cn,www.medicalsystem.com.cn,信息传输、软件和信息技术服务业,软件和信息技术服务业,计算机,计算机应用,软件开发,翁康,关岚,翁康,胡绍安,0512-62621268,0512-62621268,shaoan.h@medicalsystem.cn,姚昕,中汇会计师事务所(特殊普通合伙),北京市天元律师事务所
